pair_id,channel,family,a_predicate,a_date,b_predicate,b_date,days_between,both_future_modal,status
C008029,jikh,dollar_direction,P00549,2026-05-20,P00745,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008030,jikh,dollar_direction,P00549,2026-05-20,P00753,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008031,jikh,dollar_direction,P00549,2026-05-20,P00754,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008032,jikh,dollar_direction,P00549,2026-05-20,P00759,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008033,jikh,dollar_direction,P00549,2026-05-20,P00763,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008034,jikh,dollar_direction,P00549,2026-05-20,P00768,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008035,jikh,dollar_direction,P00549,2026-05-20,P00772,2026-08-05,77,False,UNADJUDICATED_CANDIDATE
C008036,jikh,dollar_direction,P00549,2026-05-20,P00779,2026-08-25,97,False,UNADJUDICATED_CANDIDATE
C008037,jikh,dollar_direction,P00549,2026-05-20,P00788,2026-08-25,97,False,UNADJUDICATED_CANDIDATE
C008038,jikh,dollar_direction,P00574,2026-05-26,P00609,2026-06-12,17,False,UNADJUDICATED_CANDIDATE
C008039,jikh,dollar_direction,P00574,2026-05-26,P00617,2026-06-12,17,False,UNADJUDICATED_CANDIDATE
C008040,jikh,dollar_direction,P00574,2026-05-26,P00619,2026-06-12,17,False,UNADJUDICATED_CANDIDATE
C008041,jikh,dollar_direction,P00574,2026-05-26,P00620,2026-06-12,17,False,UNADJUDICATED_CANDIDATE
C008042,jikh,dollar_direction,P00574,2026-05-26,P00650,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C008043,jikh,dollar_direction,P00574,2026-05-26,P00690,2026-06-30,35,False,UNADJUDICATED_CANDIDATE
C008044,jikh,dollar_direction,P00574,2026-05-26,P00698,2026-07-15,50,False,UNADJUDICATED_CANDIDATE
C008045,jikh,dollar_direction,P00574,2026-05-26,P00724,2026-07-28,63,False,UNADJUDICATED_CANDIDATE
C008046,jikh,dollar_direction,P00574,2026-05-26,P00734,2026-07-28,63,False,UNADJUDICATED_CANDIDATE
C008047,jikh,dollar_direction,P00574,2026-05-26,P00744,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008048,jikh,dollar_direction,P00574,2026-05-26,P00745,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008049,jikh,dollar_direction,P00574,2026-05-26,P00753,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008050,jikh,dollar_direction,P00574,2026-05-26,P00754,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008051,jikh,dollar_direction,P00574,2026-05-26,P00759,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008052,jikh,dollar_direction,P00574,2026-05-26,P00763,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008053,jikh,dollar_direction,P00574,2026-05-26,P00768,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008054,jikh,dollar_direction,P00574,2026-05-26,P00772,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008055,jikh,dollar_direction,P00574,2026-05-26,P00779,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008056,jikh,dollar_direction,P00574,2026-05-26,P00788,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008057,jikh,dollar_direction,P00582,2026-05-26,P00610,2026-06-12,17,False,UNADJUDICATED_CANDIDATE
C008058,jikh,dollar_direction,P00582,2026-05-26,P00651,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C008059,jikh,dollar_direction,P00582,2026-05-26,P00652,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C008060,jikh,dollar_direction,P00582,2026-05-26,P00699,2026-07-15,50,False,UNADJUDICATED_CANDIDATE
C008061,jikh,dollar_direction,P00582,2026-05-26,P00701,2026-07-15,50,False,UNADJUDICATED_CANDIDATE
C008062,jikh,dollar_direction,P00582,2026-05-26,P00702,2026-07-15,50,False,UNADJUDICATED_CANDIDATE
C008063,jikh,dollar_direction,P00582,2026-05-26,P00752,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C008064,jikh,dollar_direction,P00582,2026-05-26,P00776,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008065,jikh,dollar_direction,P00582,2026-05-26,P00783,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008066,jikh,dollar_direction,P00582,2026-05-26,P00787,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008067,jikh,dollar_direction,P00582,2026-05-26,P00789,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C008068,jikh,dollar_direction,P00609,2026-06-12,P00651,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008069,jikh,dollar_direction,P00609,2026-06-12,P00652,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008070,jikh,dollar_direction,P00609,2026-06-12,P00699,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008071,jikh,dollar_direction,P00609,2026-06-12,P00701,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008072,jikh,dollar_direction,P00609,2026-06-12,P00702,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008073,jikh,dollar_direction,P00609,2026-06-12,P00752,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008074,jikh,dollar_direction,P00609,2026-06-12,P00776,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008075,jikh,dollar_direction,P00609,2026-06-12,P00783,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008076,jikh,dollar_direction,P00609,2026-06-12,P00787,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008077,jikh,dollar_direction,P00609,2026-06-12,P00789,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008078,jikh,dollar_direction,P00610,2026-06-12,P00650,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008079,jikh,dollar_direction,P00610,2026-06-12,P00690,2026-06-30,18,False,UNADJUDICATED_CANDIDATE
C008080,jikh,dollar_direction,P00610,2026-06-12,P00698,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008081,jikh,dollar_direction,P00610,2026-06-12,P00724,2026-07-28,46,False,UNADJUDICATED_CANDIDATE
C008082,jikh,dollar_direction,P00610,2026-06-12,P00734,2026-07-28,46,False,UNADJUDICATED_CANDIDATE
C008083,jikh,dollar_direction,P00610,2026-06-12,P00744,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008084,jikh,dollar_direction,P00610,2026-06-12,P00745,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008085,jikh,dollar_direction,P00610,2026-06-12,P00753,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008086,jikh,dollar_direction,P00610,2026-06-12,P00754,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008087,jikh,dollar_direction,P00610,2026-06-12,P00759,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008088,jikh,dollar_direction,P00610,2026-06-12,P00763,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008089,jikh,dollar_direction,P00610,2026-06-12,P00768,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008090,jikh,dollar_direction,P00610,2026-06-12,P00772,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008091,jikh,dollar_direction,P00610,2026-06-12,P00779,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008092,jikh,dollar_direction,P00610,2026-06-12,P00788,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008093,jikh,dollar_direction,P00617,2026-06-12,P00651,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008094,jikh,dollar_direction,P00617,2026-06-12,P00652,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008095,jikh,dollar_direction,P00617,2026-06-12,P00699,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008096,jikh,dollar_direction,P00617,2026-06-12,P00701,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008097,jikh,dollar_direction,P00617,2026-06-12,P00702,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008098,jikh,dollar_direction,P00617,2026-06-12,P00752,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008099,jikh,dollar_direction,P00617,2026-06-12,P00776,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008100,jikh,dollar_direction,P00617,2026-06-12,P00783,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008101,jikh,dollar_direction,P00617,2026-06-12,P00787,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008102,jikh,dollar_direction,P00617,2026-06-12,P00789,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008103,jikh,dollar_direction,P00619,2026-06-12,P00651,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008104,jikh,dollar_direction,P00619,2026-06-12,P00652,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008105,jikh,dollar_direction,P00619,2026-06-12,P00699,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008106,jikh,dollar_direction,P00619,2026-06-12,P00701,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008107,jikh,dollar_direction,P00619,2026-06-12,P00702,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008108,jikh,dollar_direction,P00619,2026-06-12,P00752,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008109,jikh,dollar_direction,P00619,2026-06-12,P00776,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008110,jikh,dollar_direction,P00619,2026-06-12,P00783,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008111,jikh,dollar_direction,P00619,2026-06-12,P00787,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008112,jikh,dollar_direction,P00619,2026-06-12,P00789,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008113,jikh,dollar_direction,P00620,2026-06-12,P00651,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008114,jikh,dollar_direction,P00620,2026-06-12,P00652,2026-06-15,3,False,UNADJUDICATED_CANDIDATE
C008115,jikh,dollar_direction,P00620,2026-06-12,P00699,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008116,jikh,dollar_direction,P00620,2026-06-12,P00701,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008117,jikh,dollar_direction,P00620,2026-06-12,P00702,2026-07-15,33,False,UNADJUDICATED_CANDIDATE
C008118,jikh,dollar_direction,P00620,2026-06-12,P00752,2026-08-05,54,False,UNADJUDICATED_CANDIDATE
C008119,jikh,dollar_direction,P00620,2026-06-12,P00776,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008120,jikh,dollar_direction,P00620,2026-06-12,P00783,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008121,jikh,dollar_direction,P00620,2026-06-12,P00787,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008122,jikh,dollar_direction,P00620,2026-06-12,P00789,2026-08-25,74,False,UNADJUDICATED_CANDIDATE
C008123,jikh,dollar_direction,P00650,2026-06-15,P00699,2026-07-15,30,False,UNADJUDICATED_CANDIDATE
C008124,jikh,dollar_direction,P00650,2026-06-15,P00701,2026-07-15,30,False,UNADJUDICATED_CANDIDATE
C008125,jikh,dollar_direction,P00650,2026-06-15,P00702,2026-07-15,30,False,UNADJUDICATED_CANDIDATE
C008126,jikh,dollar_direction,P00650,2026-06-15,P00752,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008127,jikh,dollar_direction,P00650,2026-06-15,P00776,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008128,jikh,dollar_direction,P00650,2026-06-15,P00783,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008129,jikh,dollar_direction,P00650,2026-06-15,P00787,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008130,jikh,dollar_direction,P00650,2026-06-15,P00789,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008131,jikh,dollar_direction,P00651,2026-06-15,P00690,2026-06-30,15,False,UNADJUDICATED_CANDIDATE
C008132,jikh,dollar_direction,P00651,2026-06-15,P00698,2026-07-15,30,False,UNADJUDICATED_CANDIDATE
C008133,jikh,dollar_direction,P00651,2026-06-15,P00724,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C008134,jikh,dollar_direction,P00651,2026-06-15,P00734,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C008135,jikh,dollar_direction,P00651,2026-06-15,P00744,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008136,jikh,dollar_direction,P00651,2026-06-15,P00745,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008137,jikh,dollar_direction,P00651,2026-06-15,P00753,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008138,jikh,dollar_direction,P00651,2026-06-15,P00754,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008139,jikh,dollar_direction,P00651,2026-06-15,P00759,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008140,jikh,dollar_direction,P00651,2026-06-15,P00763,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008141,jikh,dollar_direction,P00651,2026-06-15,P00768,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008142,jikh,dollar_direction,P00651,2026-06-15,P00772,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008143,jikh,dollar_direction,P00651,2026-06-15,P00779,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008144,jikh,dollar_direction,P00651,2026-06-15,P00788,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008145,jikh,dollar_direction,P00652,2026-06-15,P00690,2026-06-30,15,True,UNADJUDICATED_CANDIDATE
C008146,jikh,dollar_direction,P00652,2026-06-15,P00698,2026-07-15,30,False,UNADJUDICATED_CANDIDATE
C008147,jikh,dollar_direction,P00652,2026-06-15,P00724,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C008148,jikh,dollar_direction,P00652,2026-06-15,P00734,2026-07-28,43,True,UNADJUDICATED_CANDIDATE
C008149,jikh,dollar_direction,P00652,2026-06-15,P00744,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008150,jikh,dollar_direction,P00652,2026-06-15,P00745,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008151,jikh,dollar_direction,P00652,2026-06-15,P00753,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008152,jikh,dollar_direction,P00652,2026-06-15,P00754,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008153,jikh,dollar_direction,P00652,2026-06-15,P00759,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C008154,jikh,dollar_direction,P00652,2026-06-15,P00763,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C008155,jikh,dollar_direction,P00652,2026-06-15,P00768,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C008156,jikh,dollar_direction,P00652,2026-06-15,P00772,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C008157,jikh,dollar_direction,P00652,2026-06-15,P00779,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008158,jikh,dollar_direction,P00652,2026-06-15,P00788,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C008159,jikh,dollar_direction,P00690,2026-06-30,P00699,2026-07-15,15,False,UNADJUDICATED_CANDIDATE
C008160,jikh,dollar_direction,P00690,2026-06-30,P00701,2026-07-15,15,True,UNADJUDICATED_CANDIDATE
C008161,jikh,dollar_direction,P00690,2026-06-30,P00702,2026-07-15,15,False,UNADJUDICATED_CANDIDATE
C008162,jikh,dollar_direction,P00690,2026-06-30,P00752,2026-08-05,36,True,UNADJUDICATED_CANDIDATE
C008163,jikh,dollar_direction,P00690,2026-06-30,P00776,2026-08-25,56,True,UNADJUDICATED_CANDIDATE
C008164,jikh,dollar_direction,P00690,2026-06-30,P00783,2026-08-25,56,False,UNADJUDICATED_CANDIDATE
C008165,jikh,dollar_direction,P00690,2026-06-30,P00787,2026-08-25,56,False,UNADJUDICATED_CANDIDATE
C008166,jikh,dollar_direction,P00690,2026-06-30,P00789,2026-08-25,56,True,UNADJUDICATED_CANDIDATE
C008167,jikh,dollar_direction,P00698,2026-07-15,P00752,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008168,jikh,dollar_direction,P00698,2026-07-15,P00776,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008169,jikh,dollar_direction,P00698,2026-07-15,P00783,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008170,jikh,dollar_direction,P00698,2026-07-15,P00787,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008171,jikh,dollar_direction,P00698,2026-07-15,P00789,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008172,jikh,dollar_direction,P00699,2026-07-15,P00724,2026-07-28,13,False,UNADJUDICATED_CANDIDATE
C008173,jikh,dollar_direction,P00699,2026-07-15,P00734,2026-07-28,13,False,UNADJUDICATED_CANDIDATE
C008174,jikh,dollar_direction,P00699,2026-07-15,P00744,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008175,jikh,dollar_direction,P00699,2026-07-15,P00745,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008176,jikh,dollar_direction,P00699,2026-07-15,P00753,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008177,jikh,dollar_direction,P00699,2026-07-15,P00754,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008178,jikh,dollar_direction,P00699,2026-07-15,P00759,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008179,jikh,dollar_direction,P00699,2026-07-15,P00763,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008180,jikh,dollar_direction,P00699,2026-07-15,P00768,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008181,jikh,dollar_direction,P00699,2026-07-15,P00772,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008182,jikh,dollar_direction,P00699,2026-07-15,P00779,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008183,jikh,dollar_direction,P00699,2026-07-15,P00788,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008184,jikh,dollar_direction,P00701,2026-07-15,P00724,2026-07-28,13,False,UNADJUDICATED_CANDIDATE
C008185,jikh,dollar_direction,P00701,2026-07-15,P00734,2026-07-28,13,True,UNADJUDICATED_CANDIDATE
C008186,jikh,dollar_direction,P00701,2026-07-15,P00744,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008187,jikh,dollar_direction,P00701,2026-07-15,P00745,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008188,jikh,dollar_direction,P00701,2026-07-15,P00753,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008189,jikh,dollar_direction,P00701,2026-07-15,P00754,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008190,jikh,dollar_direction,P00701,2026-07-15,P00759,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008191,jikh,dollar_direction,P00701,2026-07-15,P00763,2026-08-05,21,True,UNADJUDICATED_CANDIDATE
C008192,jikh,dollar_direction,P00701,2026-07-15,P00768,2026-08-05,21,True,UNADJUDICATED_CANDIDATE
C008193,jikh,dollar_direction,P00701,2026-07-15,P00772,2026-08-05,21,True,UNADJUDICATED_CANDIDATE
C008194,jikh,dollar_direction,P00701,2026-07-15,P00779,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008195,jikh,dollar_direction,P00701,2026-07-15,P00788,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008196,jikh,dollar_direction,P00702,2026-07-15,P00724,2026-07-28,13,False,UNADJUDICATED_CANDIDATE
C008197,jikh,dollar_direction,P00702,2026-07-15,P00734,2026-07-28,13,False,UNADJUDICATED_CANDIDATE
C008198,jikh,dollar_direction,P00702,2026-07-15,P00744,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008199,jikh,dollar_direction,P00702,2026-07-15,P00745,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008200,jikh,dollar_direction,P00702,2026-07-15,P00753,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008201,jikh,dollar_direction,P00702,2026-07-15,P00754,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008202,jikh,dollar_direction,P00702,2026-07-15,P00759,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008203,jikh,dollar_direction,P00702,2026-07-15,P00763,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008204,jikh,dollar_direction,P00702,2026-07-15,P00768,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008205,jikh,dollar_direction,P00702,2026-07-15,P00772,2026-08-05,21,False,UNADJUDICATED_CANDIDATE
C008206,jikh,dollar_direction,P00702,2026-07-15,P00779,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008207,jikh,dollar_direction,P00702,2026-07-15,P00788,2026-08-25,41,False,UNADJUDICATED_CANDIDATE
C008208,jikh,dollar_direction,P00724,2026-07-28,P00752,2026-08-05,8,False,UNADJUDICATED_CANDIDATE
C008209,jikh,dollar_direction,P00724,2026-07-28,P00776,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008210,jikh,dollar_direction,P00724,2026-07-28,P00783,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008211,jikh,dollar_direction,P00724,2026-07-28,P00787,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008212,jikh,dollar_direction,P00724,2026-07-28,P00789,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008213,jikh,dollar_direction,P00734,2026-07-28,P00752,2026-08-05,8,True,UNADJUDICATED_CANDIDATE
C008214,jikh,dollar_direction,P00734,2026-07-28,P00776,2026-08-25,28,True,UNADJUDICATED_CANDIDATE
C008215,jikh,dollar_direction,P00734,2026-07-28,P00783,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008216,jikh,dollar_direction,P00734,2026-07-28,P00787,2026-08-25,28,False,UNADJUDICATED_CANDIDATE
C008217,jikh,dollar_direction,P00734,2026-07-28,P00789,2026-08-25,28,True,UNADJUDICATED_CANDIDATE
C008218,jikh,dollar_direction,P00744,2026-08-05,P00776,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008219,jikh,dollar_direction,P00744,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008220,jikh,dollar_direction,P00744,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008221,jikh,dollar_direction,P00744,2026-08-05,P00789,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008222,jikh,dollar_direction,P00745,2026-08-05,P00776,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008223,jikh,dollar_direction,P00745,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008224,jikh,dollar_direction,P00745,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008225,jikh,dollar_direction,P00745,2026-08-05,P00789,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008226,jikh,dollar_direction,P00752,2026-08-05,P00779,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008227,jikh,dollar_direction,P00752,2026-08-05,P00788,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008228,jikh,dollar_direction,P00753,2026-08-05,P00776,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008229,jikh,dollar_direction,P00753,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008230,jikh,dollar_direction,P00753,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008231,jikh,dollar_direction,P00753,2026-08-05,P00789,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008232,jikh,dollar_direction,P00754,2026-08-05,P00776,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008233,jikh,dollar_direction,P00754,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008234,jikh,dollar_direction,P00754,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008235,jikh,dollar_direction,P00754,2026-08-05,P00789,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008236,jikh,dollar_direction,P00759,2026-08-05,P00776,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008237,jikh,dollar_direction,P00759,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008238,jikh,dollar_direction,P00759,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008239,jikh,dollar_direction,P00759,2026-08-05,P00789,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008240,jikh,dollar_direction,P00763,2026-08-05,P00776,2026-08-25,20,True,UNADJUDICATED_CANDIDATE
C008241,jikh,dollar_direction,P00763,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008242,jikh,dollar_direction,P00763,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008243,jikh,dollar_direction,P00763,2026-08-05,P00789,2026-08-25,20,True,UNADJUDICATED_CANDIDATE
C008244,jikh,dollar_direction,P00768,2026-08-05,P00776,2026-08-25,20,True,UNADJUDICATED_CANDIDATE
C008245,jikh,dollar_direction,P00768,2026-08-05,P00783,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008246,jikh,dollar_direction,P00768,2026-08-05,P00787,2026-08-25,20,False,UNADJUDICATED_CANDIDATE
C008247,jikh,dollar_direction,P00768,2026-08-05,P00789,2026-08-25,20,True,UNADJUDICATED_CANDIDATE
